support,itemsets
0.008746355685131196,"frozenset({'Accent Paving', 'Person', 'White Cane', 'Vegetation', 'Pole'})"
0.008746355685131196,"frozenset({'Sign', 'Bus', 'Bicycle', 'Closed Sidewalk', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Wet surface', 'Bus', 'Bicycle', 'Closed Sidewalk', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Sign', 'Wet surface', 'Bus', 'Bicycle', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Person', 'White Cane', 'Sidewalk', 'Pole'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Person', 'Vegetation', 'Sidewalk', 'Pole'})"
0.008746355685131196,"frozenset({'Gate', 'Bus', 'Bicycle', 'Closed Sidewalk', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Gate', 'Sign', 'Bus', 'Bicycle', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Gate', 'Wet surface', 'Bus', 'Bicycle', 'Closed Sidewalk'})"
0.008746355685131196,"frozenset({'Snow', 'Person', 'Car', 'Person with a disability', 'Pole'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Tree', 'Car', 'Trash bins', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Person', 'White Cane', 'Vegetation', 'Road'})"
0.008746355685131196,"frozenset({'Snow', 'Stairs', 'Car', 'Fence', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Person', 'White Cane', 'Vegetation', 'Sidewalk'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Car', 'Bicycle', 'Trash bins', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Tree', 'Car', 'Bicycle', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Tree', 'Car', 'Bicycle', 'Trash bins'})"
0.008746355685131196,"frozenset({'Pedestrian Crossing', 'Tree', 'Bicycle', 'Trash bins', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Car', 'Bicycle', 'White Cane', 'Person with a disability', 'Retaining Wall'})"
0.008746355685131196,"frozenset({'Snow', 'Person', 'Car', 'Bicycle', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Gate', 'Sign', 'Wet surface', 'Bus', 'Bicycle'})"
0.008746355685131196,"frozenset({'Gate', 'Sign', 'Bus', 'Bicycle', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Gate', 'Wet surface', 'Bus', 'Bicycle', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Person', 'Car', 'Bicycle', 'Fence', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Snow', 'Tree', 'Car', 'Bicycle', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Sign', 'Wet surface', 'Bus', 'Bicycle', 'Roadside Parking'})"
0.008746355685131196,"frozenset({'Slopped Curb', 'Person', 'Car', 'White Cane', 'Pole'})"
0.008746355685131196,"frozenset({'Car', 'Person', 'Fence', 'Person with a disability', 'Bench'})"
0.008746355685131196,"frozenset({'Tree', 'Car', 'Bicycle', 'Trash bins', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Snow', 'Push button', 'Building', 'Road Divider', 'Gutter'})"
0.008746355685131196,"frozenset({'Sloped Driveway', 'Slopped Curb', 'Person', 'Car', 'Train Platform'})"
0.008746355685131196,"frozenset({'Slopped Curb', 'Water Pipes', 'Car', 'Escalator', 'Traffic Signals'})"
0.008746355685131196,"frozenset({'Stairs', 'Person', 'Car', 'White Cane', 'Road'})"
0.008746355685131196,"frozenset({'Sloped Driveway', 'Slopped Curb', 'Tree', 'Person', 'Car'})"
0.008746355685131196,"frozenset({'Building', 'Pedestrian Crossing', 'Car', 'Sidewalk', 'Bench'})"
0.008746355685131196,"frozenset({'Building', 'Stairs', 'Person', 'Car', 'Bench'})"
0.008746355685131196,"frozenset({'Sloped Driveway', 'Tree', 'Person', 'Car', 'Train Platform'})"
0.008746355685131196,"frozenset({'Car', 'White Cane', 'Parallel Parking Spot', 'Fence', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Person', 'Car', 'Fence', 'Wall', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Snow', 'Person', 'Car', 'White Cane', 'Retaining Wall'})"
0.008746355685131196,"frozenset({'Slopped Curb', 'Person', 'Car', 'Fence', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Snow', 'Person', 'Car', 'Fence', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Car', 'White Cane', 'Fence', 'Person with a disability', 'Puddle'})"
0.008746355685131196,"frozenset({'Person', 'Car', 'White Cane', 'Sidewalk', 'Person with a disability'})"
0.008746355685131196,"frozenset({'Slopped Curb', 'Person', 'Car', 'Person with a disability', 'Traffic Signals'})"
0.008746355685131196,"frozenset({'Accent Paving', 'White Cane', 'Sidewalk', 'Road', 'Pole'})"
0.008746355685131196,"frozenset({'Accent Paving', 'White Cane', 'Vegetation', 'Road', 'Pole'})"
0.008746355685131196,"frozenset({'Accent Paving', 'Vegetation', 'Sidewalk', 'Road', 'Pole'})"
0.008746355685131196,"frozenset({'Accent Paving', 'White Cane', 'Vegetation', 'Sidewalk', 'Road'})"
0.0058309037900874635,"frozenset({'Tree', 'Person', 'Bicycle', 'Dog', 'Pillar'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Tree', 'Person', 'Bicycle', 'Person with a disability'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'Tree', 'Person with a disability', 'Pole', 'Pillar'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Tree', 'Bicycle', 'Train Platform', 'Pole'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Person', 'Elevator', 'White Cane', 'Bridge'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'White Cane', 'Vegetation', 'Escalator', 'Pole'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Accent Paving', 'Person', 'Person with a disability', 'Pole'})"
0.0058309037900874635,"frozenset({'Building', 'Barrier Post', 'Person', 'Elevator', 'Bridge'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Building', 'Barrier Post', 'Elevator', 'Bridge'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Person', 'Car', 'Bicycle', 'Person with a disability'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Person', 'Bicycle', 'Train Platform', 'Pole'})"
0.0058309037900874635,"frozenset({'Tactile Paving', 'Tree', 'Person', 'Bicycle', 'Dog'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Building', 'Barrier Post', 'Person', 'Trash bins'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Tree', 'Person', 'Bicycle', 'Pole'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Person', 'Elevator', 'Trash bins', 'Bridge'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'Vegetation', 'Sidewalk', 'Escalator', 'Pole'})"
0.0058309037900874635,"frozenset({'Building', 'Barrier Post', 'Elevator', 'White Cane', 'Trash bins'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'White Cane', 'Sidewalk', 'Escalator', 'Pole'})"
0.0058309037900874635,"frozenset({'Road Shoulder', 'Paratransit vehicle', 'Barrier Post', 'Bus', 'Bus Stop'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Tree', 'Car', 'Bicycle', 'Person with a disability'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Person', 'Car', 'Bicycle', 'Pole'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Elevator', 'White Cane', 'Trash bins', 'Bridge'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Building', 'Barrier Post', 'Person', 'Elevator'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Barrier Post', 'Person', 'Trash bins', 'Bridge'})"
0.0058309037900874635,"frozenset({'Tree', 'Elevator', 'Bicycle', 'Dog', 'Pillar'})"
0.0058309037900874635,"frozenset({'Building', 'Barrier Post', 'Person', 'Elevator', 'Trash bins'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Bicycle', 'Train Platform', 'Person with a disability', 'Pole'})"
0.0058309037900874635,"frozenset({'Tree', 'Elevator', 'Bicycle', 'Dog', 'Pole'})"
0.0058309037900874635,"frozenset({'Tactile Paving', 'Person', 'Bicycle', 'Dog', 'Pole'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'Person', 'Vegetation', 'Road', 'Pole'})"
0.0058309037900874635,"frozenset({'Tactile Paving', 'Elevator', 'Bicycle', 'Dog', 'Pole'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'Vegetation', 'Escalator', 'Road', 'Pole'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Tree', 'Person', 'Bicycle', 'Train Platform'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'Person', 'Sidewalk', 'Road', 'Pole'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Person', 'Bus', 'Railing', 'Bus Stop'})"
0.0058309037900874635,"frozenset({'Building', 'Barrier Post', 'Person', 'Elevator', 'White Cane'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Barrier Post', 'Elevator', 'Trash bins', 'Bridge'})"
0.0058309037900874635,"frozenset({'Tree', 'Elevator', 'Bicycle', 'Sidewalk', 'Pillar'})"
0.0058309037900874635,"frozenset({'Person', 'Elevator', 'Bicycle', 'Dog', 'Pole'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Building', 'Barrier Post', 'Elevator', 'Trash bins'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Building', 'Barrier Post', 'Person', 'White Cane'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'White Cane', 'Escalator', 'Road', 'Pole'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Building', 'Barrier Post', 'Elevator', 'White Cane'})"
0.0058309037900874635,"frozenset({'Elevator', 'Bicycle', 'Sidewalk', 'Dog', 'Pillar'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Tree', 'Bicycle', 'Person with a disability', 'Pole'})"
0.0058309037900874635,"frozenset({'Person', 'Elevator', 'Bicycle', 'Sidewalk', 'Dog'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Barrier Post', 'Elevator', 'White Cane', 'Bridge'})"
0.0058309037900874635,"frozenset({'Tactile Paving', 'Elevator', 'Bicycle', 'Pole', 'Pillar'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'Person', 'Water leakage', 'Person with a disability', 'Puddle'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Tree', 'Bicycle', 'Train Platform', 'Person with a disability'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Person', 'Bicycle', 'Train Platform', 'Person with a disability'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Road Divider', 'Curb', 'Bicycle', 'Raised Entryway'})"
0.0058309037900874635,"frozenset({'Tactile Paving', 'Elevator', 'Bicycle', 'Dog', 'Pillar'})"
0.0058309037900874635,"frozenset({'Tree', 'Elevator', 'Bicycle', 'Pole', 'Pillar'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Building', 'Barrier Post', 'White Cane', 'Trash bins'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'Person', 'White Cane', 'Vegetation', 'Railing'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'White Cane', 'Vegetation', 'Sidewalk', 'Escalator'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Car', 'Bicycle', 'Person with a disability', 'Pole'})"
0.0058309037900874635,"frozenset({'Tactile Paving', 'Person', 'Elevator', 'Bicycle', 'Dog'})"
0.0058309037900874635,"frozenset({'Elevator', 'Bicycle', 'Sidewalk', 'Dog', 'Pole'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'Person', 'White Cane', 'Road', 'Pole'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Barrier Post', 'White Cane', 'Trash bins', 'Bridge'})"
0.0058309037900874635,"frozenset({'Fountain', 'Accent Paving', 'Person', 'Person with a disability', 'Puddle'})"
0.0058309037900874635,"frozenset({'Paratransit vehicle', 'Barrier Post', 'Person', 'Bus', 'Bus Stop'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'Person', 'White Cane', 'Sidewalk', 'Road'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Car', 'Bridge', 'Person with a disability', 'Pillar'})"
0.0058309037900874635,"frozenset({'Fountain', 'Accent Paving', 'Person', 'Water leakage', 'Person with a disability'})"
0.0058309037900874635,"frozenset({'Tree', 'Person', 'Bicycle', 'Sidewalk', 'Dog'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Car', 'Bicycle', 'Train Platform', 'Person with a disability'})"
0.0058309037900874635,"frozenset({'Tactile Paving', 'Elevator', 'Bicycle', 'Sidewalk', 'Dog'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Person', 'White Cane', 'Trash bins', 'Bridge'})"
0.0058309037900874635,"frozenset({'Tree', 'Person', 'Elevator', 'Bicycle', 'Dog'})"
0.0058309037900874635,"frozenset({'Building', 'Barrier Post', 'White Cane', 'Trash bins', 'Bridge'})"
0.0058309037900874635,"frozenset({'Tactile Paving', 'Tree', 'Elevator', 'Bicycle', 'Dog'})"
0.0058309037900874635,"frozenset({'Tree', 'Elevator', 'Bicycle', 'Sidewalk', 'Dog'})"
0.0058309037900874635,"frozenset({'Sign', 'Accent Paving', 'White Cane', 'Railing', 'Sidewalk'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Tree', 'Car', 'Bicycle', 'Pole'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Car', 'Bicycle', 'Train Platform', 'Pole'})"
0.0058309037900874635,"frozenset({'Fountain', 'Accent Paving', 'Water leakage', 'Person with a disability', 'Puddle'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'Person', 'Vegetation', 'Sidewalk', 'Road'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Building', 'Barrier Post', 'White Cane', 'Bridge'})"
0.0058309037900874635,"frozenset({'Building', 'Barrier Post', 'Person', 'White Cane', 'Trash bins'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'White Cane', 'Vegetation', 'Escalator', 'Road'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Barrier Post', 'Person', 'White Cane', 'Bridge'})"
0.0058309037900874635,"frozenset({'Building', 'Barrier Post', 'Elevator', 'Trash bins', 'Bridge'})"
0.0058309037900874635,"frozenset({'Building', 'Barrier Post', 'Elevator', 'White Cane', 'Bridge'})"
0.0058309037900874635,"frozenset({'Tactile Paving', 'Elevator', 'Bicycle', 'Sidewalk', 'Pillar'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Building', 'Barrier Post', 'Person', 'Bridge'})"
0.0058309037900874635,"frozenset({'Paratransit vehicle', 'Barrier Post', 'Bus', 'Railing', 'Bus Stop'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Barrier Post', 'Person', 'Elevator', 'Bridge'})"
0.0058309037900874635,"frozenset({'Elevator', 'Bicycle', 'Dog', 'Pole', 'Pillar'})"
0.0058309037900874635,"frozenset({'Building', 'Barrier Post', 'Person', 'Trash bins', 'Bridge'})"
0.0058309037900874635,"frozenset({'Person', 'Bicycle', 'Sidewalk', 'Dog', 'Pillar'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Person', 'Bicycle', 'Person with a disability', 'Pole'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Road Divider', 'Curb', 'Car', 'Bicycle'})"
0.0058309037900874635,"frozenset({'Fountain', 'Accent Paving', 'Person', 'Water leakage', 'Puddle'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Person', 'Car', 'Bicycle', 'Train Platform'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Curb', 'Car', 'Bicycle', 'Raised Entryway'})"
0.0058309037900874635,"frozenset({'Tree', 'Person', 'Bicycle', 'Dog', 'Pole'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'Vegetation', 'Sidewalk', 'Escalator', 'Road'})"
0.0058309037900874635,"frozenset({'Person', 'Bicycle', 'Dog', 'Pole', 'Pillar'})"
0.0058309037900874635,"frozenset({'Accent Paving', 'White Cane', 'Sidewalk', 'Escalator', 'Road'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Tree', 'Car', 'Bicycle', 'Train Platform'})"
0.0058309037900874635,"frozenset({'Road Shoulder', 'Barrier Post', 'Tree', 'Car', 'Bicycle'})"
0.0058309037900874635,"frozenset({'Building', 'Barrier Post', 'Person', 'White Cane', 'Bridge'})"
0.0058309037900874635,"frozenset({'Tactile Paving', 'Person', 'Bicycle', 'Sidewalk', 'Dog'})"
0.0058309037900874635,"frozenset({'Slopped Curb', 'Building', 'Barrier Post', 'Trash bins', 'Bridge'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Road Divider', 'Car', 'Bicycle', 'Raised Entryway'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Tree', 'Person', 'Car', 'Bicycle'})"
0.0058309037900874635,"frozenset({'Person', 'Bicycle', 'Sidewalk', 'Dog', 'Pole'})"
0.0058309037900874635,"frozenset({'Barrier Post', 'Water Pipes', 'Sign', 'Road', 'Person with a disability'})"
0.0058309037900874635,"frozenset({'Elevator', 'Bicycle', 'Sidewalk', 'Pole', 'Pillar'})"
0.0058309037900874635,"frozenset({'Person', 'White Cane', 'Closed Sidewalk', 'Fence', 'Bench'})"
0.0058309037900874635,"frozenset({'Bench', 'Stairs', 'Car', 'Vegetation', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Car', 'Vegetation', 'Sidewalk', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Stairs', 'Car', 'Sidewalk', 'Pillar'})"
0.0058309037900874635,"frozenset({'Snow', 'Stairs', 'Car', 'Person with a disability', 'Bench'})"
0.0058309037900874635,"frozenset({'Car', 'White Cane', 'Sidewalk', 'Person with a disability', 'Bench'})"
0.0058309037900874635,"frozenset({'Stairs', 'Person', 'Car', 'Vegetation', 'Bench'})"
0.0058309037900874635,"frozenset({'Tactile Paving', 'Person', 'Elevator', 'Bicycle', 'Pole'})"
0.0058309037900874635,"frozenset({'Person', 'Car', 'Vegetation', 'Sidewalk', 'Bench'})"
0.0058309037900874635,"frozenset({'Stairs', 'Person', 'Car', 'Sidewalk', 'Bench'})"
0.0058309037900874635,"frozenset({'Bench', 'Person', 'Car', 'Vegetation', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Stairs', 'Person', 'Car', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Person', 'Car', 'Sidewalk', 'Pillar'})"
0.0058309037900874635,"frozenset({'Stairs', 'Pedestrian Crossing', 'Car', 'Vegetation', 'Bench'})"
0.0058309037900874635,"frozenset({'Pedestrian Crossing', 'Car', 'Vegetation', 'Sidewalk', 'Bench'})"
0.0058309037900874635,"frozenset({'Stairs', 'Pedestrian Crossing', 'Car', 'Sidewalk', 'Bench'})"
0.0058309037900874635,"frozenset({'Bench', 'Pedestrian Crossing', 'Car', 'Vegetation', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Stairs', 'Pedestrian Crossing', 'Car', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Pedestrian Crossing', 'Car', 'Sidewalk', 'Pillar'})"
0.0058309037900874635,"frozenset({'Pedestrian Crossing', 'Person', 'Car', 'Vegetation', 'Bench'})"
0.0058309037900874635,"frozenset({'Stairs', 'Pedestrian Crossing', 'Person', 'Car', 'Bench'})"
0.0058309037900874635,"frozenset({'Pedestrian Crossing', 'Person', 'Car', 'Sidewalk', 'Bench'})"
0.0058309037900874635,"frozenset({'Stairs', 'Car', 'Vegetation', 'Sidewalk', 'Bench'})"
0.0058309037900874635,"frozenset({'Person', 'White Cane', 'Railing', 'Closed Sidewalk', 'Bench'})"
0.0058309037900874635,"frozenset({'Tree', 'Car', 'Bicycle', 'Vegetation', 'Person with a disability'})"
0.0058309037900874635,"frozenset({'Person', 'Closed Sidewalk', 'Road', 'Traffic Signals', 'Bench'})"
0.0058309037900874635,"frozenset({'Person', 'Vegetation', 'Road', 'Traffic Signals', 'Bench'})"
0.0058309037900874635,"frozenset({'Snow', 'Tree', 'Person', 'Pole', 'Bench'})"
0.0058309037900874635,"frozenset({'Bench', 'Stairs', 'Person', 'Vegetation', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Person', 'Vegetation', 'Sidewalk', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Stairs', 'Person', 'Sidewalk', 'Pillar'})"
0.0058309037900874635,"frozenset({'Person', 'White Cane', 'Trash bins', 'Person with a disability', 'Bench'})"
0.0058309037900874635,"frozenset({'Stairs', 'Pedestrian Crossing', 'Vegetation', 'Sidewalk', 'Bench'})"
0.0058309037900874635,"frozenset({'Bench', 'Stairs', 'Pedestrian Crossing', 'Vegetation', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Pedestrian Crossing', 'Vegetation', 'Sidewalk', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Stairs', 'Pedestrian Crossing', 'Sidewalk', 'Pillar'})"
0.0058309037900874635,"frozenset({'Stairs', 'Pedestrian Crossing', 'Person', 'Vegetation', 'Bench'})"
0.0058309037900874635,"frozenset({'Pedestrian Crossing', 'Person', 'Vegetation', 'Sidewalk', 'Bench'})"
0.0058309037900874635,"frozenset({'Stairs', 'Pedestrian Crossing', 'Person', 'Sidewalk', 'Bench'})"
0.0058309037900874635,"frozenset({'Bench', 'Pedestrian Crossing', 'Person', 'Vegetation', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Stairs', 'Pedestrian Crossing', 'Person', 'Pillar'})"
0.0058309037900874635,"frozenset({'Bench', 'Pedestrian Crossing', 'Person', 'Sidewalk', 'Pillar'})"
0.0058309037900874635,"frozenset({'Snow', 'Stairs', 'Fence', 'Person with a disability', 'Bench'})"
0.0058309037900874635,"frozenset({'White Cane', 'Parallel Parking Spot', 'Fence', 'Person with a disability', 'Bench'})"
0.0058309037900874635,"frozenset({'Vegetation', 'Closed Sidewalk', 'Road', 'Traffic Signals', 'Bench'})"
0.0058309037900874635,"frozenset({'Person', 'Vegetation', 'Closed Sidewalk', 'Traffic Signals', 'Bench'})"
0.0058309037900874635,"frozenset({'Person', 'Vegetation', 'Closed Sidewalk', 'Road', 'Bench'})"
0.0058309037900874635,"frozenset({'Person', 'Elevator', 'Bicycle', 'Sidewalk', 'Pole'})"
0.0058309037900874635,"frozenset({'Bench', 'Pedestrian Crossing', 'Person', 'Car', 'Pillar'})"
